Container nvidia build =  9332039
out dir is .
python   -m torch.distributed.launch --nproc_per_node=4 run_squad.py --init_checkpoint=/data/bert_large/bert_large_uncased.pt --do_train --train_file=/data/squad/v1.1/train-v1.1.json --train_batch_size=12  --do_lower_case  --bert_model=bert-large-uncased  --learning_rate=0.0  --seed=1  --num_train_epochs=2.0  --max_seq_length=384  --doc_stride=128  --output_dir=.  --vocab_file=/data/bert_large/bert-large-uncased-vocab.txt  --config_file=/data/bert_large/bert_config.json  --max_steps=1000   |& tee ./logfile.txt
03/08/2020 01:01:44 - INFO - __main__ -   device: cuda:2 n_gpu: 1, distributed training: True, 16-bits training: False
WARNING: Output directory . already exists and is not empty. ['.git', 'bind_pyt.py', '.gitignore', 'NOTICE', '.gitlab-ci.yml', '.dockerignore', 'schedulers.py', 'checkpoints', 'results', 'images', 'run.sub', 'run_squad.py', 'Dockerfile', 'run_pretraining_inference.py', 'extract_features.py', 'utils.py', 'requirements.txt', 'run_pretraining.py', 'scripts', 'data', 'modeling.py', 'LICENSE', 'configurations.yml', 'run_swag.py', 'optimization.py', 'create_pretraining_data.py', 'file_utils.py', 'README.md', 'tokenization.py', 'bert_config.json', 'run_glue.py', '__pycache__', 'pytorch_model.bin', 'logfile.txt']
03/08/2020 01:01:44 - INFO - __main__ -   device: cuda:1 n_gpu: 1, distributed training: True, 16-bits training: False
WARNING: Output directory . already exists and is not empty. ['.git', 'bind_pyt.py', '.gitignore', 'NOTICE', '.gitlab-ci.yml', '.dockerignore', 'schedulers.py', 'checkpoints', 'results', 'images', 'run.sub', 'run_squad.py', 'Dockerfile', 'run_pretraining_inference.py', 'extract_features.py', 'utils.py', 'requirements.txt', 'run_pretraining.py', 'scripts', 'data', 'modeling.py', 'LICENSE', 'configurations.yml', 'run_swag.py', 'optimization.py', 'create_pretraining_data.py', 'file_utils.py', 'README.md', 'tokenization.py', 'bert_config.json', 'run_glue.py', '__pycache__', 'pytorch_model.bin', 'logfile.txt']
03/08/2020 01:01:44 - INFO - __main__ -   device: cuda:3 n_gpu: 1, distributed training: True, 16-bits training: False
WARNING: Output directory . already exists and is not empty. ['.git', 'bind_pyt.py', '.gitignore', 'NOTICE', '.gitlab-ci.yml', '.dockerignore', 'schedulers.py', 'checkpoints', 'results', 'images', 'run.sub', 'run_squad.py', 'Dockerfile', 'run_pretraining_inference.py', 'extract_features.py', 'utils.py', 'requirements.txt', 'run_pretraining.py', 'scripts', 'data', 'modeling.py', 'LICENSE', 'configurations.yml', 'run_swag.py', 'optimization.py', 'create_pretraining_data.py', 'file_utils.py', 'README.md', 'tokenization.py', 'bert_config.json', 'run_glue.py', '__pycache__', 'pytorch_model.bin', 'logfile.txt']
03/08/2020 01:01:44 - INFO - __main__ -   device: cuda:0 n_gpu: 1, distributed training: True, 16-bits training: False
WARNING: Output directory . already exists and is not empty. ['.git', 'bind_pyt.py', '.gitignore', 'NOTICE', '.gitlab-ci.yml', '.dockerignore', 'schedulers.py', 'checkpoints', 'results', 'images', 'run.sub', 'run_squad.py', 'Dockerfile', 'run_pretraining_inference.py', 'extract_features.py', 'utils.py', 'requirements.txt', 'run_pretraining.py', 'scripts', 'data', 'modeling.py', 'LICENSE', 'configurations.yml', 'run_swag.py', 'optimization.py', 'create_pretraining_data.py', 'file_utils.py', 'README.md', 'tokenization.py', 'bert_config.json', 'run_glue.py', '__pycache__', 'pytorch_model.bin', 'logfile.txt']
LOADING CHECKPOINT
LOADED CHECKPOINT
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs1
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs3
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs0
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs2
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs1
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs3
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs0
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs2
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs1
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs3
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs0
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs2
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs1
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs3
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs0
libibverbs: Warning: no userspace device-specific driver found for /sys/class/infiniband_verbs/uverbs2
03/08/2020 01:02:07 - INFO - __main__ -   ***** Running training *****
03/08/2020 01:02:07 - INFO - __main__ -     Num orig examples = 87599
03/08/2020 01:02:07 - INFO - __main__ -     Num split examples = 1033
03/08/2020 01:02:07 - INFO - __main__ -     Batch size = 12
03/08/2020 01:02:07 - INFO - __main__ -     Num steps = 3649
03/08/2020 01:02:07 - INFO - __main__ -   ***** Running training *****
03/08/2020 01:02:07 - INFO - __main__ -     Num orig examples = 87599
03/08/2020 01:02:07 - INFO - __main__ -     Num split examples = 1033
03/08/2020 01:02:07 - INFO - __main__ -     Batch size = 12
03/08/2020 01:02:07 - INFO - __main__ -   ***** Running training *****
03/08/2020 01:02:07 - INFO - __main__ -     Num steps = 3649
03/08/2020 01:02:07 - INFO - __main__ -     Num orig examples = 87599
03/08/2020 01:02:07 - INFO - __main__ -     Num split examples = 1033
03/08/2020 01:02:07 - INFO - __main__ -     Batch size = 12
03/08/2020 01:02:07 - INFO - __main__ -     Num steps = 3649
03/08/2020 01:02:07 - INFO - __main__ -   ***** Running training *****
03/08/2020 01:02:07 - INFO - __main__ -     Num orig examples = 87599
03/08/2020 01:02:07 - INFO - __main__ -     Num split examples = 1033
03/08/2020 01:02:07 - INFO - __main__ -     Batch size = 12
03/08/2020 01:02:07 - INFO - __main__ -     Num steps = 3649
Epoch:   0%|          | 0/2 [00:00<?, ?it/s]
Iteration:   0%|          | 0/22 [00:00<?, ?it/s][AEpoch:   0%|          | 0/2 [00:00<?, ?it/s]
Iteration:   0%|          | 0/22 [00:00<?, ?it/s][AEpoch:   0%|          | 0/2 [00:00<?, ?it/s]
Iteration:   0%|          | 0/22 [00:00<?, ?it/s][AEpoch:   0%|          | 0/2 [00:00<?, ?it/s]
Iteration:   0%|          | 0/22 [00:00<?, ?it/s][A03/08/2020 01:02:10 - INFO - __main__ -   Step 1: Loss 5.952850341796875, LR 0.0 

Iteration:   5%|▍         | 1/22 [00:03<01:09,  3.31s/it][A03/08/2020 01:02:10 - INFO - __main__ -   Step 1: Loss 5.982820510864258, LR 0.0 

Iteration:   5%|▍         | 1/22 [00:03<01:09,  3.29s/it][A03/08/2020 01:02:10 - INFO - __main__ -   Step 1: Loss 5.972132682800293, LR 0.0 

Iteration:   5%|▍         | 1/22 [00:03<01:09,  3.29s/it][A03/08/2020 01:02:11 - INFO - __main__ -   Step 1: Loss 6.125128269195557, LR 0.0 

Iteration:   5%|▍         | 1/22 [00:03<01:09,  3.29s/it][A
Iteration:   9%|▉         | 2/22 [00:04<00:56,  2.80s/it][A
Iteration:   9%|▉         | 2/22 [00:04<00:56,  2.80s/it][A
Iteration:   9%|▉         | 2/22 [00:04<00:55,  2.80s/it][A
Iteration:   9%|▉         | 2/22 [00:05<00:56,  2.83s/it][A
Iteration:  14%|█▎        | 3/22 [00:05<00:43,  2.27s/it][A
Iteration:  14%|█▎        | 3/22 [00:05<00:42,  2.26s/it][A
Iteration:  14%|█▎        | 3/22 [00:06<00:43,  2.28s/it][A
Iteration:  14%|█▎        | 3/22 [00:05<00:43,  2.27s/it][A
Iteration:  18%|█▊        | 4/22 [00:06<00:33,  1.89s/it][A
Iteration:  18%|█▊        | 4/22 [00:06<00:33,  1.88s/it][A
Iteration:  18%|█▊        | 4/22 [00:06<00:34,  1.89s/it][A
Iteration:  18%|█▊        | 4/22 [00:07<00:34,  1.91s/it][A
Iteration:  23%|██▎       | 5/22 [00:08<00:27,  1.63s/it][A
Iteration:  23%|██▎       | 5/22 [00:07<00:27,  1.63s/it][A
Iteration:  23%|██▎       | 5/22 [00:08<00:27,  1.63s/it][A
Iteration:  23%|██▎       | 5/22 [00:08<00:27,  1.63s/it][A
Iteration:  27%|██▋       | 6/22 [00:09<00:23,  1.44s/it][A
Iteration:  27%|██▋       | 6/22 [00:08<00:23,  1.44s/it][A
Iteration:  27%|██▋       | 6/22 [00:09<00:23,  1.44s/it][A
Iteration:  27%|██▋       | 6/22 [00:09<00:23,  1.44s/it][A
Iteration:  32%|███▏      | 7/22 [00:10<00:19,  1.31s/it][A
Iteration:  32%|███▏      | 7/22 [00:09<00:19,  1.31s/it][A
Iteration:  32%|███▏      | 7/22 [00:10<00:19,  1.31s/it][A
Iteration:  32%|███▏      | 7/22 [00:10<00:19,  1.31s/it][A
Iteration:  36%|███▋      | 8/22 [00:11<00:17,  1.22s/it][A
Iteration:  36%|███▋      | 8/22 [00:11<00:17,  1.22s/it][A
Iteration:  36%|███▋      | 8/22 [00:11<00:17,  1.22s/it][A
Iteration:  36%|███▋      | 8/22 [00:11<00:17,  1.22s/it][A
Iteration:  41%|████      | 9/22 [00:12<00:15,  1.15s/it][A
Iteration:  41%|████      | 9/22 [00:12<00:15,  1.16s/it][A
Iteration:  41%|████      | 9/22 [00:12<00:15,  1.16s/it][A
Iteration:  41%|████      | 9/22 [00:12<00:15,  1.16s/it][A
Iteration:  45%|████▌     | 10/22 [00:13<00:13,  1.12s/it]
[AIteration:  45%|████▌     | 10/22 [00:13<00:13,  1.11s/it][A
Iteration:  45%|████▌     | 10/22 [00:13<00:13,  1.11s/it][A
Iteration:  45%|████▌     | 10/22 [00:13<00:13,  1.11s/it][A
Iteration:  50%|█████     | 11/22 [00:14<00:11,  1.08s/it][A
Iteration:  50%|█████     | 11/22 [00:14<00:11,  1.08s/it][A
Iteration:  50%|█████     | 11/22 [00:14<00:11,  1.08s/it][A
Iteration:  50%|█████     | 11/22 [00:14<00:11,  1.09s/it][A
Iteration:  55%|█████▍    | 12/22 [00:15<00:10,  1.07s/it][A
Iteration:  55%|█████▍    | 12/22 [00:15<00:10,  1.07s/it][A
Iteration:  55%|█████▍    | 12/22 [00:15<00:10,  1.07s/it][A
Iteration:  55%|█████▍    | 12/22 [00:15<00:10,  1.07s/it][A
Iteration:  59%|█████▉    | 13/22 [00:16<00:09,  1.05s/it][A
Iteration:  59%|█████▉    | 13/22 [00:16<00:09,  1.06s/it][A
Iteration:  59%|█████▉    | 13/22 [00:16<00:09,  1.06s/it][A
Iteration:  59%|█████▉    | 13/22 [00:16<00:09,  1.06s/it][A
Iteration:  64%|██████▎   | 14/22 [00:17<00:08,  1.05s/it][A
Iteration:  64%|██████▎   | 14/22 [00:17<00:08,  1.05s/it][A
Iteration:  64%|██████▎   | 14/22 [00:17<00:08,  1.05s/it][A
Iteration:  64%|██████▎   | 14/22 [00:17<00:08,  1.05s/it][A
Iteration:  68%|██████▊   | 15/22 [00:18<00:07,  1.04s/it][A
Iteration:  68%|██████▊   | 15/22 [00:18<00:07,  1.04s/it][A
Iteration:  68%|██████▊   | 15/22 [00:18<00:07,  1.05s/it][A
Iteration:  68%|██████▊   | 15/22 [00:18<00:07,  1.05s/it][A
Iteration:  73%|███████▎  | 16/22 [00:19<00:06,  1.03s/it][A
Iteration:  73%|███████▎  | 16/22 [00:19<00:06,  1.03s/it][A
Iteration:  73%|███████▎  | 16/22 [00:19<00:06,  1.03s/it][A
Iteration:  73%|███████▎  | 16/22 [00:19<00:06,  1.04s/it][A
Iteration:  77%|███████▋  | 17/22 [00:20<00:05,  1.03s/it][A
Iteration:  77%|███████▋  | 17/22 [00:20<00:05,  1.03s/it][A
Iteration:  77%|███████▋  | 17/22 [00:20<00:05,  1.03s/it][A
Iteration:  77%|███████▋  | 17/22 [00:20<00:05,  1.03s/it][A
Iteration:  82%|████████▏ | 18/22 [00:21<00:04,  1.03s/it][A
Iteration:  82%|████████▏ | 18/22 [00:21<00:04,  1.03s/it][A
Iteration:  82%|████████▏ | 18/22 [00:21<00:04,  1.02s/it][A
